FID,FRS_FACILI,REGISTRY_I,PRIMARY_NA,LOCATION_A,SUPPLEMENT,CITY_NAME,COUNTY_NAM,FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_NA,POSTAL_COD,FEDERAL_FA,FEDERAL_AG,TRIBAL_LAN,TRIBAL_L_1,CONGRESSIO,CENSUS_BLO,HUC_CODE,EPA_REGION,SITE_TYPE_,LOCATION_D,CREATE_DAT,UPDATE_DAT,US_MEXICO_,PGM_SYS_AC,INTEREST_T,NAICS_CODE,NAICS_CO_1,SIC_CODES,SIC_CODE_D,LATITUDE83,LONGITUDE8,CONVEYOR,COLLECT_DE,ACCURACY_V,REF_POINT_,HDATUM_DES,SOURCE_DES,POINT_X,POINT_Y
485,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013055709,110013055709.000000000000000,EL TESORO, , , ,PONCE, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:36:36,19-MAY-2015 01:26:26, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
486,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047973788,110047973788.000000000000000,EL YUMURI, , , ,PONCE, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:00:19,19-MAY-2015 06:31:47, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
487,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110016613477,110016613477.000000000000000,EL YUNQUE, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,29-DEC-2003 13:36:49,19-MAY-2015 03:32:32, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
488,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048383646,110048383646.000000000000000,ENCHAUTEGUI, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:40:54,19-MAY-2015 23:23:04, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
489,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013210060,110013210060.000000000000000,ENSENADA, , , ,GUANICA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,31-OCT-2002 11:36:00,19-MAY-2015 03:32:34, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
490,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048409655,110048409655.000000000000000,ENSENADA, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:42:59,20-MAY-2015 00:19:40, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
491,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013063460,110013063460.000000000000000,ESCUELA ATALAYA, , , ,AGUADA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:38:15,19-MAY-2015 03:32:35, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
492,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048008115,110048008115.000000000000000,ESMERALDA, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:04:09,19-MAY-2015 23:38:40, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
493,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013063772,110013063772.000000000000000,ESTACION M, , , ,GUANICA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:38:20,28-JAN-2015 08:07:31, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
494,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048057847,110048057847.000000000000000,ESTANCIAS DEL MADRIGAL, , , ,PONCE, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:08:48,18-MAY-2015 12:24:03, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
495,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013067894,110013067894.000000000000000,EXPERIMENTAL, , , ,JUANA DIAZ, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:39:12,19-MAY-2015 04:21:16, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
496,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013065084,110013065084.000000000000000,FAJARDO CEIBA, , , ,FAJARDO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:38:37,19-MAY-2015 00:41:10, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
497,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013052828,110013052828.000000000000000,FARALLON, , , ,CAYEY, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:35:59,19-MAY-2015 03:26:02, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
498,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013054684,110013054684.000000000000000,FCA. GERALDO PAGAN, , , ,OROCOVIS, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:36:23,19-MAY-2015 03:26:03, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
499,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013043553,110013043553.000000000000000,FEIJO, , , ,NARANJITO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:33:52,19-MAY-2015 03:26:04, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
500,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047706746,110047706746.000000000000000,FELICITA, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:34:26,31-JUL-2015 15:50:55, ,SFDW,"COMMUNITY WATER SYSTEM, WATER TREATMENT PLANT",0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
501,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047706791,110047706791.000000000000000,FIGUEROA, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:34:27,20-MAY-2015 00:07:06, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
502,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013063102,110013063102.000000000000000,FINCA CARBONELL, , , ,UTUADO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:38:10,19-MAY-2015 03:26:06, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
503,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047962932,110047962932.000000000000000,FINCA ECHEANDIA, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:59:16,20-MAY-2015 00:07:01, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
504,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047973920,110047973920.000000000000000,FINCA FEDERICO MULERO, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:00:21,20-MAY-2015 00:06:59, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
505,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047867821,110047867821.000000000000000,FINCA JOSE SOTO (NEGRO), , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:49:49,19-MAY-2015 23:50:33, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
506,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047963496,110047963496.000000000000000,FINCA JUAN BERMUDEZ, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:59:20,19-MAY-2015 23:50:28, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
507,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047647613,110047647613.000000000000000,FINCA LOS MATOS, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:30:30,19-MAY-2015 13:53:12, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
508,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013046293,110013046293.000000000000000,FINCA MI RECREO, , , ,CAGUAS, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:34:29,28-JAN-2015 08:07:37, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
509,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048008320,110048008320.000000000000000,FINCA SAN JOSE-EUREKA, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:04:11,19-MAY-2015 23:50:38, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
510,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013062657,110013062657.000000000000000,FINCA WILLIAM LUGO, , , ,UTUADO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:38:04,19-MAY-2015 03:26:09, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
511,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013211210,110013211210.000000000000000,FLORIDA URBANO, , , ,FLORIDA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,31-OCT-2002 11:36:18,19-MAY-2015 03:26:10, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
512,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047856799,110047856799.000000000000000,FRANQUEZ, , , ,MANATI, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:48:48,28-JAN-2015 11:08:12, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
513,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013211318,110013211318.000000000000000,GARROCHALES, , , ,ARECIBO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,31-OCT-2002 11:36:20,19-MAY-2015 03:26:14, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
514,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013067796,110013067796.000000000000000,GARZAS, , , ,ADJUNTAS, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:39:11,19-MAY-2015 03:26:16, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
515,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048386457,110048386457.000000000000000,GILBERTO MUNIZ, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:41:12,20-MAY-2015 00:36:45, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
516,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048058436,110048058436.000000000000000,GUADIANA ALEJANDRO, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:08:53,19-MAY-2015 23:11:19, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
517,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013068401,110013068401.000000000000000,GUAMANI, , , ,GUAYAMA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:39:18,28-JAN-2015 08:07:43, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
518,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013197879,110013197879.000000000000000,GUANICA URBANO, , , ,GUANICA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,31-OCT-2002 11:32:21,19-MAY-2015 03:26:17, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
519,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012961447,110012961447.000000000000000,GUARAGUAO, , , ,YAUCO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:14:59,19-MAY-2015 03:26:19, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
520,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013210104,110013210104.000000000000000,GUARAGUAO, , , ,PONCE, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,31-OCT-2002 11:36:00,19-MAY-2015 03:26:22, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
521,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013054595,110013054595.000000000000000,GUARAGUAO, , , ,JUANA DIAZ, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:36:22,19-MAY-2015 03:26:21, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
522,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013053998,110013053998.000000000000000,GUARDARRAYA, , , ,PATILLAS, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:36:14,28-JAN-2015 08:07:46, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
523,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013068143,110013068143.000000000000000,GUAVATE, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:39:15,19-MAY-2015 23:11:18, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
524,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047898584,110047898584.000000000000000,GUAYABO DULCE, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:52:47,19-MAY-2015 23:11:18, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
525,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012961394,110012961394.000000000000000,GUAYAMA URBANO, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:14:59,19-MAY-2015 03:26:25, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
526,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013067493,110013067493.000000000000000,GUAYANES, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:39:08,18-MAY-2015 20:44:08, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
527,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012960135,110012960135.000000000000000,GUAYANES I, , , ,YABUCOA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:14:45,19-MAY-2015 03:26:27, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
528,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013064940,110013064940.000000000000000,GUAYANES II, , , ,YABUCOA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:38:36,19-MAY-2015 03:26:28, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
529,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013210024,110013210024.000000000000000,GUAYANILLA URBANO, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,31-OCT-2002 11:35:59,19-MAY-2015 03:26:29, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
530,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013064637,110013064637.000000000000000,GURABO URBANO, , , ,GURABO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:38:32,19-MAY-2015 05:08:09, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
531,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048008874,110048008874.000000000000000,HACHOTILLO, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:04:16,19-MAY-2015 10:00:20, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
532,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013055326,110013055326.000000000000000,HACIENDA BURENES, , , ,PONCE, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:36:31,28-JAN-2015 10:27:26, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
533,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013211096,110013211096.000000000000000,HATILLO-CAMUY, , , ,HATILLO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,31-OCT-2002 11:36:16,19-MAY-2015 06:10:32, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
534,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047865805,110047865805.000000000000000,HATO PUERCO ABAJO, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:49:40,19-MAY-2015 23:46:58, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
535,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048008222,110048008222.000000000000000,HAYALES, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:04:11,27-JAN-2015 23:56:59, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
536,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013052748,110013052748.000000000000000,HELECHAL-GUAYABO, , , ,BARRANQUITAS, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:35:58,19-MAY-2015 06:10:33, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
537,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047865869,110047865869.000000000000000,HIGUERO, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:49:41,19-MAY-2015 11:58:44, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
538,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047791029,110047791029.000000000000000,HIPOLITO COLON, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:42:35,20-MAY-2015 00:47:00, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
539,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013065592,110013065592.000000000000000,HORMIGAS I, , , ,CAGUAS, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:38:44,28-JAN-2015 10:49:10, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
540,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013068777,110013068777.000000000000000,HORMIGUERO, , , ,HORMIGUEROS, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:39:23,18-MAY-2015 13:23:37, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
541,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047948343,110047948343.000000000000000,HUMACAO-LAS PIEDRAS, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:57:41,19-MAY-2015 23:47:42, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
542,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048429713,110048429713.000000000000000,HUMATAS DEEP WATER, , , ,MOCA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:44:58,19-MAY-2015 02:58:28, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
543,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047867634,110047867634.000000000000000,INDIERA ALTA, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:49:47,19-MAY-2015 23:47:41, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
